"year","age","status","education","jobclass","insurance","wage"
2003,46,"married","2.highschool","IT","yes",114.475713290347
2008,38,"married","1.primary","industrial","yes",87.9810327856054
2005,62,"married","2.highschool","IT","yes",80.5731997057359
2003,47,"married","2.highschool","industrial","yes",94.0727147457005
2003,28,"married","5.phd","industrial","no",141.77517233318
2007,61,"married","4.master","IT","yes",145.143601176911
2003,26,"never married","4.master","IT","yes",94.0727147457005
2006,49,"married","2.highschool","industrial","yes",127.115743812184
2009,28,"married","2.highschool","IT","yes",113.567089569751
2003,61,"married","2.highschool","IT","yes",101.595538208147
2003,42,"married","4.master","IT","yes",134.705375118879
2009,31,"married","5.phd","industrial","yes",127.115743812184
2009,50,"married","2.highschool","IT","yes",87.9810327856054
2005,44,"married","1.primary","industrial","no",78.3924668009837
2007,46,"married","2.highschool","IT","yes",318.342430056529
2006,54,"married","2.highschool","industrial","yes",82.6796372966372
2003,40,"divorced","2.highschool","IT","yes",97.4932940453934
2005,38,"married","2.highschool","industrial","no",87.8535469003831
2006,43,"married","5.phd","IT","yes",184.167135799587
2009,43,"never married","2.highschool","industrial","yes",109.833985642199
2004,30,"married","3.bachelor","IT","yes",95.2307125669819
2005,58,"married","5.phd","IT","yes",59.0970640815891
2007,60,"married","4.master","industrial","yes",118.884359339886
2004,45,"married","5.phd","industrial","yes",130.982177377461
2008,47,"married","4.master","IT","yes",134.705375118879
2005,47,"married","1.primary","industrial","no",87.9810327856054
2003,59,"divorced","3.bachelor","IT","yes",67.3689820806645
2006,36,"married","3.bachelor","IT","no",83.3213415447886
2008,39,"never married","5.phd","IT","yes",118.884359339886
2004,40,"married","1.primary","IT","no",105.927810775063
2003,42,"married","2.highschool","IT","yes",85.3839403789827
2009,29,"never married","5.phd","IT","no",73.7757432746946
2005,38,"married","4.master","IT","yes",139.00340805947
2003,58,"married","3.bachelor","industrial","yes",123.089699847943
2004,18,"never married","2.highschool","industrial","no",55.9974338324572
2004,35,"married","4.master","industrial","yes",141.77517233318
2008,30,"married","5.phd","IT","no",154.072997206315
2003,48,"married","3.bachelor","industrial","no",118.884359339886
2004,27,"married","4.master","industrial","yes",114.475713290347
2005,40,"married","3.bachelor","IT","yes",120.926701544426
2007,34,"married","5.phd","IT","no",97.4932940453934
2004,54,"married","2.highschool","IT","yes",141.77517233318
2006,20,"never married","2.highschool","IT","yes",75.0431540173516
2005,50,"married","2.highschool","industrial","yes",89.4924795180001
2009,42,"married","5.phd","IT","yes",198.350290464385
2008,45,"married","3.bachelor","IT","yes",65.2614390229194
2003,59,"married","3.bachelor","industrial","no",107.903923866877
2003,44,"married","1.primary","industrial","yes",81.2832532842527
2005,67,"divorced","4.master","IT","no",76.8936025176112
2007,26,"never married","4.master","industrial","yes",76.8936025176112
2007,40,"married","5.phd","IT","yes",140.398200161944
2004,42,"married","2.highschool","industrial","yes",104.921506533664
2005,22,"never married","2.highschool","industrial","yes",81.2832532842527
2005,43,"married","3.bachelor","industrial","no",140.398200161944
2004,34,"never married","2.highschool","IT","no",79.8549003093467
2004,44,"divorced","2.highschool","IT","yes",79.8549003093467
2003,53,"married","3.bachelor","industrial","yes",268.266292012557
2003,54,"married","5.phd","IT","yes",124.720446242886
2008,55,"married","4.master","IT","yes",148.413159102577
2009,30,"never married","5.phd","industrial","yes",118.884359339886
2004,48,"married","5.phd","IT","yes",176.989650489877
2003,48,"married","2.highschool","industrial","yes",109.833985642199
2008,30,"married","5.phd","IT","no",127.115743812184
2006,38,"divorced","3.bachelor","industrial","yes",110.782650276254
2005,25,"married","3.bachelor","industrial","yes",91.6992261117042
2009,59,"widowed","2.highschool","IT","yes",104.921506533664
2004,38,"married","5.phd","IT","no",272.294783220064
2003,40,"married","4.master","IT","yes",268.266292012557
2007,36,"married","5.phd","IT","yes",163.515863976238
2008,60,"married","4.master","industrial","yes",104.921506533664
2005,40,"married","4.master","IT","no",123.089699847943
2003,28,"married","3.bachelor","IT","yes",118.884359339886
2004,34,"married","5.phd","industrial","yes",148.413159102577
2008,39,"married","4.master","industrial","yes",175.443549299129
2005,26,"married","2.highschool","industrial","no",96.3706528322308
2004,28,"never married","2.highschool","IT","yes",96.9340904570115
2004,27,"never married","4.master","IT","yes",99.6894636984864
2008,34,"married","2.highschool","industrial","yes",99.6894636984864
2009,38,"married","2.highschool","IT","yes",311.934568896444
2005,51,"married","4.master","IT","yes",109.833985642199
2008,58,"divorced","3.bachelor","industrial","yes",87.9810327856054
2004,42,"married","4.master","industrial","yes",138.299126920883
2005,32,"never married","3.bachelor","IT","yes",47.933671329738
2006,27,"married","4.master","IT","yes",104.921506533664
2009,51,"never married","4.master","industrial","yes",99.6894636984864
2009,50,"married","2.highschool","IT","yes",133.232350826567
2009,25,"never married","4.master","IT","yes",115.375038556391
2006,60,"married","2.highschool","industrial","no",120.926701544426
2004,62,"married","3.bachelor","IT","yes",148.413159102577
2006,53,"married","3.bachelor","industrial","yes",120.589436530402
2009,39,"married","4.master","IT","yes",144.47808766541
2003,23,"never married","3.bachelor","IT","no",90.4819133566401
2008,47,"married","5.phd","IT","no",148.413159102577
2009,32,"never married","4.master","IT","yes",123.089699847943
2003,57,"married","4.master","IT","yes",268.266292012557
2005,40,"married","3.bachelor","IT","no",78.3924668009837
2006,57,"married","3.bachelor","IT","yes",107.903923866877
2005,31,"married","5.phd","industrial","yes",148.413159102577
2005,28,"never married","3.bachelor","industrial","yes",89.2428846644714
2007,58,"married","2.highschool","industrial","yes",130.982177377461
2008,47,"married","2.highschool","IT","yes",87.9810327856054
2003,41,"married","4.master","IT","no",70.4760196469445
2004,53,"married","2.highschool","industrial","yes",108.681308237349
2009,27,"married","4.master","IT","yes",80.5731997057359
2003,19,"never married","1.primary","IT","no",65.1108537153447
2007,47,"married","4.master","industrial","no",65.1108537153447
2005,44,"separated","2.highschool","industrial","yes",118.884359339886
2006,32,"never married","2.highschool","industrial","yes",73.7757432746946
2005,23,"never married","2.highschool","industrial","no",54.5981500331442
2006,31,"married","2.highschool","industrial","no",66.2294082943902
2004,42,"married","3.bachelor","industrial","no",272.294783220064
2003,50,"married","5.phd","IT","yes",134.705375118879
2004,52,"married","4.master","IT","no",46.7632687977187
2003,20,"never married","2.highschool","industrial","yes",76.8936025176112
2004,33,"divorced","2.highschool","industrial","no",81.2832532842527
2008,26,"never married","4.master","IT","no",99.6894636984864
2004,40,"married","5.phd","industrial","no",166.324941233877
2005,29,"never married","2.highschool","industrial","no",94.0727147457005
2004,35,"never married","4.master","IT","yes",114.475713290347
2009,34,"never married","4.master","IT","yes",87.9810327856054
2003,37,"married","4.master","IT","yes",118.884359339886
2008,37,"married","4.master","IT","yes",161.914951381929
2003,22,"never married","3.bachelor","industrial","no",73.7757432746946
2008,39,"married","2.highschool","industrial","no",99.6894636984864
2003,42,"married","3.bachelor","industrial","yes",103.90247060316
2006,44,"married","4.master","industrial","yes",108.874525834712
2008,45,"divorced","1.primary","industrial","yes",107.903923866877
2003,42,"married","5.phd","IT","yes",141.77517233318
2009,52,"divorced","3.bachelor","IT","yes",160.642475408263
2004,27,"divorced","3.bachelor","IT","yes",112.186122875854
2009,46,"married","3.bachelor","IT","yes",169.073540049428
2007,59,"married","3.bachelor","IT","yes",96.3706528322308
2005,52,"married","2.highschool","industrial","no",81.2832532842527
2003,19,"never married","1.primary","industrial","no",54.5981500331442
2003,64,"married","4.master","IT","no",107.903923866877
2007,38,"married","5.phd","IT","yes",136.876367635184
2006,45,"separated","2.highschool","IT","yes",65.1108537153447
2008,53,"married","3.bachelor","IT","no",179.528092196451
2007,28,"married","2.highschool","industrial","no",66.2294082943902
2003,39,"married","1.primary","industrial","yes",104.921506533664
2008,52,"married","5.phd","IT","yes",176.989650489877
2009,41,"married","1.primary","industrial","no",114.475713290347
2004,44,"married","1.primary","industrial","no",76.8936025176112
2005,48,"married","2.highschool","industrial","no",94.0727147457005
2003,47,"married","2.highschool","industrial","yes",127.115743812184
2006,31,"never married","2.highschool","industrial","no",94.0727147457005
2005,28,"married","3.bachelor","industrial","yes",103.90247060316
2007,45,"married","4.master","IT","yes",99.6894636984864
2004,56,"widowed","4.master","industrial","yes",87.9810327856054
2004,47,"married","2.highschool","IT","yes",136.15771083723
2005,41,"married","2.highschool","industrial","no",94.0727147457005
2006,49,"married","2.highschool","industrial","no",87.9810327856054
2009,28,"never married","2.highschool","industrial","no",97.4932940453934
2009,19,"never married","3.bachelor","industrial","no",43.7351116779821
2004,48,"married","3.bachelor","IT","yes",117.146816914805
2003,47,"married","4.master","IT","yes",127.115743812184
2004,57,"married","4.master","IT","yes",272.294783220064
2003,39,"married","2.highschool","IT","yes",109.833985642199
2004,45,"never married","2.highschool","IT","yes",66.9616443217359
2006,52,"married","1.primary","IT","yes",127.901232979118
2008,51,"married","2.highschool","industrial","yes",118.884359339886
2009,46,"married","5.phd","IT","yes",74.4383046681824
2003,45,"divorced","4.master","IT","yes",143.134940811134
2005,40,"married","2.highschool","industrial","yes",87.9810327856054
2008,48,"married","4.master","IT","yes",128.680488220624
2004,47,"married","3.bachelor","IT","yes",121.430313822622
2009,45,"married","2.highschool","IT","yes",98.5993438603892
2005,49,"married","3.bachelor","industrial","yes",117.146816914805
2007,57,"divorced","3.bachelor","IT","yes",109.833985642199
2005,77,"married","2.highschool","IT","yes",99.6894636984864
2005,48,"married","4.master","IT","yes",160.642475408263
2004,56,"married","5.phd","IT","yes",118.884359339886
2007,39,"married","4.master","IT","yes",163.515863976238
2003,44,"never married","2.highschool","industrial","yes",110.782650276254
2007,49,"married","3.bachelor","IT","yes",87.9810327856054
2008,58,"married","1.primary","IT","no",54.5981500331442
2005,46,"married","3.bachelor","IT","no",127.036846683616
2004,39,"married","4.master","IT","yes",123.089699847943
2007,26,"married","2.highschool","IT","no",73.7757432746946
2003,61,"married","3.bachelor","IT","yes",99.6894636984864
2003,62,"divorced","3.bachelor","industrial","yes",94.0727147457005
2008,47,"married","4.master","industrial","no",87.9810327856054
2003,40,"married","2.highschool","industrial","no",118.884359339886
2006,35,"married","1.primary","IT","no",65.1108537153447
2008,61,"married","2.highschool","industrial","yes",141.77517233318
2003,38,"married","2.highschool","industrial","yes",134.705375118879
2008,18,"never married","2.highschool","industrial","no",76.8936025176112
2006,45,"married","2.highschool","industrial","no",101.402052302992
2009,27,"married","3.bachelor","IT","yes",99.6894636984864
2004,22,"never married","3.bachelor","industrial","yes",95.2307125669819
2008,29,"married","1.primary","IT","yes",73.7757432746946
2006,50,"married","2.highschool","IT","yes",123.089699847943
2003,25,"never married","3.bachelor","industrial","yes",99.6894636984864
2007,35,"married","4.master","IT","yes",118.884359339886
2004,41,"married","3.bachelor","industrial","yes",127.115743812184
2009,38,"married","4.master","IT","yes",145.143601176911
2008,49,"married","2.highschool","IT","yes",118.884359339886
2004,36,"married","2.highschool","industrial","no",128.680488220624
2005,66,"never married","2.highschool","IT","yes",92.8958447894966
2003,23,"never married","1.primary","IT","no",68.7480877337669
2004,28,"married","5.phd","IT","yes",99.6894636984864
2007,42,"married","3.bachelor","industrial","yes",109.833985642199
2007,20,"never married","2.highschool","industrial","no",43.7351116779821
